attendance_id,employee_id,date,status,hours_worked
47685,6984.0,2025/08/02,Present,8.0
47686,5669.0,01/08/2025,Absent,
47687,2625.0,2025/08/02,,
47688,4389.0,,,7.5
47689,4056.0,2025-08-01,Absent,8.0
47690,6129.0,,Leave,-1.0
47691,1645.0,2025-08-01,WFH,7.5
47692,2581.0,2025/08/02,Leave,9.0
47693,1951.0,2025/08/02,WFH,7.5
47694,2750.0,2025-08-01,present,
47695,8634.0,2025-08-01,Present,-1.0
47696,6241.0,2025/08/02,Leave,15.0
47697,7399.0,,WFH,15.0
47698,1660.0,2025-08-01,,15.0
47699,2848.0,2025/08/02,Leave,-1.0
47700,8993.0,01/08/2025,,
47701,3805.0,2025-08-01,WFH,
47702,6644.0,2025/08/02,Absent,9.0
47703,7432.0,2025/08/02,Absent,-1.0
47704,9842.0,2025-08-01,present,
47705,3001.0,2025/08/02,Leave,8.0
47706,8536.0,2025/08/02,Absent,8.0
47707,5966.0,2025/08/02,Absent,9.0
47708,3146.0,,Absent,15.0
47709,6493.0,2025/08/02,WFH,15.0
47710,9544.0,01/08/2025,Absent,9.0
47711,4447.0,01/08/2025,Present,7.5
47712,2482.0,01/08/2025,WFH,
47713,111.0,01/08/2025,Absent,8.0
47714,2373.0,2025-08-01,present,
47715,6642.0,2025-08-01,WFH,8.0
47716,7254.0,,,
47717,4319.0,2025-08-01,,8.0
47718,3628.0,01/08/2025,Leave,-1.0
47719,8348.0,2025-08-01,Leave,9.0
47720,1560.0,,Present,8.0
47721,156.0,01/08/2025,present,
47722,7085.0,,present,7.5
47723,3381.0,,,
47724,374.0,2025/08/02,Leave,-1.0
47725,9568.0,2025/08/02,Absent,7.5
47726,7925.0,,Leave,
47727,1984.0,2025-08-01,Present,8.0
47728,9821.0,2025-08-01,WFH,-1.0
47729,3704.0,,Absent,9.0
47730,6590.0,2025-08-01,Absent,15.0
47731,3882.0,2025/08/02,,-1.0
47732,6679.0,01/08/2025,WFH,8.0
47733,7015.0,2025/08/02,Leave,15.0
47734,1307.0,,Absent,7.5
47735,7807.0,,present,
47736,913.0,01/08/2025,Absent,-1.0
47737,4035.0,,WFH,15.0
47738,4427.0,01/08/2025,WFH,7.5
47739,5095.0,2025-08-01,WFH,15.0
47740,3398.0,2025-08-01,Leave,8.0
47741,9972.0,01/08/2025,WFH,-1.0
47742,3637.0,01/08/2025,present,8.0
47743,986.0,2025/08/02,WFH,-1.0
47744,6470.0,01/08/2025,Present,8.0
47745,6837.0,2025-08-01,WFH,7.5
47746,1334.0,01/08/2025,Leave,8.0
47747,1055.0,2025/08/02,,7.5
47748,1868.0,2025-08-01,WFH,
47749,1136.0,2025-08-01,present,7.5
47750,918.0,2025-08-01,Absent,9.0
47751,8991.0,01/08/2025,Present,7.5
47752,7480.0,,Present,9.0
47753,3366.0,2025-08-01,Absent,15.0
47754,9471.0,2025/08/02,Present,
47755,1839.0,01/08/2025,Present,-1.0
47756,3272.0,2025/08/02,present,8.0
47757,753.0,,WFH,8.0
47758,2762.0,,Present,9.0
47759,4452.0,01/08/2025,,8.0
47760,3564.0,2025-08-01,present,7.5
47761,7828.0,,Absent,-1.0
47762,2423.0,01/08/2025,Leave,-1.0
47763,611.0,01/08/2025,Absent,7.5
47764,9158.0,2025-08-01,,15.0
47765,5497.0,2025/08/02,Present,8.0
47766,80.0,2025-08-01,Leave,9.0
47767,5417.0,,Absent,
47768,311.0,01/08/2025,Leave,-1.0
47769,2454.0,,present,15.0
47770,3333.0,,Absent,-1.0
47771,286.0,2025-08-01,,9.0
47772,9331.0,01/08/2025,,8.0
47773,8214.0,2025/08/02,,15.0
47774,4935.0,2025/08/02,present,
47775,4240.0,01/08/2025,Absent,15.0
47776,3118.0,,WFH,7.5
47777,3499.0,01/08/2025,present,7.5
47778,1840.0,01/08/2025,Present,
47779,5646.0,2025-08-01,Present,7.5
47780,7986.0,2025-08-01,present,
47781,4650.0,2025/08/02,,-1.0
47782,3766.0,2025-08-01,WFH,9.0
47783,2834.0,,WFH,9.0
47784,911.0,,,
47785,6695.0,01/08/2025,,7.5
47786,7243.0,,WFH,
47787,1206.0,01/08/2025,Leave,7.5
47788,8047.0,01/08/2025,Leave,-1.0
47789,9025.0,2025/08/02,present,7.5
47790,3740.0,01/08/2025,Absent,7.5
47791,7088.0,,present,
47792,2994.0,2025/08/02,Leave,9.0
47793,602.0,2025-08-01,Absent,
47794,9541.0,01/08/2025,WFH,15.0
47795,3913.0,01/08/2025,,-1.0
47796,189.0,01/08/2025,,7.5
47797,5554.0,,present,
47798,4523.0,2025/08/02,Absent,15.0
47799,7166.0,2025/08/02,present,8.0
47800,9085.0,2025-08-01,WFH,8.0
47801,9812.0,2025/08/02,Leave,8.0
47802,9788.0,,Present,9.0
47803,4509.0,2025-08-01,Absent,15.0
47804,7156.0,2025-08-01,Absent,9.0
47805,4536.0,01/08/2025,Absent,
47806,2937.0,2025/08/02,Absent,15.0
47807,7567.0,2025-08-01,Present,9.0
47808,3950.0,,WFH,
47809,7882.0,2025-08-01,present,9.0
47810,6153.0,2025-08-01,,9.0
47811,6441.0,01/08/2025,Leave,-1.0
47812,8428.0,01/08/2025,WFH,-1.0
47813,9509.0,2025-08-01,WFH,-1.0
47814,2274.0,2025/08/02,Present,7.5
47815,9930.0,,Absent,-1.0
47816,6459.0,2025-08-01,present,-1.0
47817,5954.0,2025-08-01,,7.5
47818,8622.0,01/08/2025,Leave,7.5
47819,2080.0,,Leave,15.0
47820,8741.0,2025-08-01,Present,-1.0
47821,3606.0,,Absent,9.0
47822,4556.0,2025/08/02,,-1.0
47823,7568.0,2025/08/02,Present,-1.0
47824,2850.0,01/08/2025,Absent,
47825,3897.0,2025-08-01,Leave,-1.0
47826,2403.0,01/08/2025,Present,
47827,6859.0,01/08/2025,present,
47828,3943.0,2025-08-01,Absent,8.0
47829,4436.0,01/08/2025,WFH,8.0
47830,7809.0,2025/08/02,Leave,15.0
47831,4398.0,2025-08-01,Present,
47832,5115.0,01/08/2025,Present,
47833,692.0,2025-08-01,Present,
47834,5559.0,2025-08-01,Present,-1.0
47835,763.0,,Leave,8.0
47836,250.0,01/08/2025,Present,
47837,7231.0,,,7.5
47838,8525.0,2025-08-01,Absent,15.0
47839,7653.0,,,8.0
47840,1397.0,01/08/2025,present,7.5
47841,5322.0,01/08/2025,Absent,8.0
47842,310.0,2025-08-01,,9.0
47843,973.0,2025/08/02,Present,9.0
47844,4765.0,2025-08-01,WFH,15.0
47845,862.0,2025-08-01,WFH,8.0
47846,9840.0,2025-08-01,WFH,9.0
47847,6084.0,2025/08/02,present,9.0
47848,825.0,01/08/2025,Present,
47849,1603.0,,Absent,9.0
47850,9849.0,,,8.0
47851,5753.0,01/08/2025,present,
47852,2209.0,,Leave,7.5
47853,917.0,2025-08-01,present,7.5
47854,8803.0,2025-08-01,Present,15.0
47855,172.0,01/08/2025,present,-1.0
47856,4607.0,,Present,
47857,3819.0,,Absent,9.0
47858,3263.0,2025-08-01,present,-1.0
47859,7980.0,2025/08/02,WFH,-1.0
47860,9371.0,2025/08/02,WFH,-1.0
47861,6112.0,,present,15.0
47862,7598.0,2025-08-01,Leave,7.5
47863,2381.0,2025/08/02,Leave,9.0
47864,6514.0,01/08/2025,Absent,8.0
47865,771.0,,Leave,15.0
47866,1230.0,01/08/2025,Absent,
47867,3871.0,2025-08-01,Leave,7.5
47868,1574.0,01/08/2025,,15.0
47869,1854.0,,Absent,
47870,6693.0,01/08/2025,Absent,8.0
47871,6393.0,2025/08/02,Leave,8.0
47872,7706.0,2025-08-01,,7.5
47873,3018.0,2025/08/02,,8.0
47874,6272.0,2025-08-01,present,8.0
47875,1984.0,2025-08-01,,9.0
47876,8200.0,01/08/2025,,7.5
47877,2725.0,2025-08-01,Leave,9.0
47878,4670.0,01/08/2025,,8.0
47879,638.0,,Present,
47880,8446.0,,present,9.0
47881,4688.0,01/08/2025,,8.0
47882,6128.0,2025-08-01,Leave,15.0
47883,4604.0,2025-08-01,Absent,
47884,3504.0,01/08/2025,present,
47885,4.0,,Leave,15.0
47886,2098.0,2025-08-01,Present,-1.0
47887,8940.0,2025/08/02,Leave,
47888,7207.0,2025/08/02,Leave,15.0
47889,9766.0,2025/08/02,present,7.5
47890,248.0,2025/08/02,present,
47891,2338.0,01/08/2025,Present,8.0
47892,2944.0,,WFH,
47893,2921.0,01/08/2025,WFH,-1.0
47894,5275.0,2025-08-01,Present,
47895,3904.0,,,7.5
47896,2670.0,2025/08/02,WFH,-1.0
47897,8733.0,01/08/2025,Leave,-1.0
47898,1189.0,01/08/2025,present,8.0
47899,8790.0,01/08/2025,Present,15.0
47900,8278.0,01/08/2025,,9.0
47901,9655.0,,present,15.0
47902,9662.0,2025/08/02,Leave,-1.0
47903,1020.0,2025-08-01,Absent,7.5
47904,4684.0,01/08/2025,WFH,15.0
47905,9740.0,2025/08/02,present,8.0
47906,7345.0,2025-08-01,WFH,15.0
47907,783.0,,present,-1.0
47908,3589.0,2025-08-01,,15.0
47909,3697.0,2025/08/02,Leave,
47910,2442.0,2025/08/02,Present,9.0
47911,8916.0,2025-08-01,WFH,15.0
47912,5316.0,2025/08/02,Absent,8.0
47913,5424.0,,WFH,-1.0
47914,1084.0,2025-08-01,Present,15.0
47915,6777.0,2025-08-01,,-1.0
47916,5265.0,,,7.5
47917,3371.0,,present,15.0
47918,5871.0,2025-08-01,present,
47919,6626.0,01/08/2025,present,
47920,9345.0,2025/08/02,,15.0
47921,8697.0,,Absent,7.5
47922,920.0,01/08/2025,,
47923,1824.0,2025-08-01,WFH,-1.0
47924,2377.0,2025/08/02,,7.5
47925,7406.0,01/08/2025,Leave,-1.0
47926,4641.0,,Leave,9.0
47927,3222.0,2025/08/02,WFH,7.5
47928,3612.0,2025/08/02,Leave,-1.0
47929,4145.0,01/08/2025,,7.5
47930,4382.0,2025/08/02,Present,
47931,4526.0,2025/08/02,Absent,
47932,3090.0,01/08/2025,,9.0
47933,8789.0,01/08/2025,,7.5
47934,589.0,01/08/2025,WFH,7.5
47935,253.0,01/08/2025,Present,7.5
47936,1412.0,01/08/2025,Leave,9.0
47937,6460.0,2025-08-01,WFH,-1.0
47938,5386.0,01/08/2025,present,8.0
47939,728.0,2025/08/02,Absent,9.0
47940,9721.0,01/08/2025,Present,7.5
47941,7380.0,2025/08/02,,9.0
47942,285.0,01/08/2025,present,8.0
47943,2760.0,01/08/2025,present,8.0
47944,8739.0,01/08/2025,Leave,
47945,1764.0,01/08/2025,Leave,7.5
47946,1312.0,,Present,9.0
47947,9896.0,01/08/2025,,
47948,8532.0,01/08/2025,present,15.0
47949,5195.0,2025/08/02,Leave,8.0
47950,8035.0,2025-08-01,present,-1.0
47951,5790.0,,,7.5
47952,9239.0,01/08/2025,WFH,7.5
47953,8667.0,2025-08-01,present,-1.0
47954,6484.0,2025/08/02,,9.0
47955,5054.0,2025/08/02,WFH,8.0
47956,1237.0,2025-08-01,WFH,15.0
47957,1454.0,,Leave,8.0
47958,5136.0,2025/08/02,Present,
47959,8841.0,2025/08/02,Present,-1.0
47960,529.0,2025-08-01,,8.0
47961,907.0,2025-08-01,Absent,15.0
47962,706.0,2025/08/02,Leave,
47963,7084.0,2025-08-01,Absent,8.0
47964,4029.0,2025-08-01,Present,-1.0
47965,7401.0,01/08/2025,Leave,
47966,6499.0,2025/08/02,,8.0
47967,5918.0,2025/08/02,Absent,9.0
47968,2470.0,2025/08/02,Leave,9.0
47969,353.0,2025-08-01,Absent,15.0
47970,7485.0,2025-08-01,WFH,7.5
47971,4072.0,,Leave,7.5
47972,3386.0,01/08/2025,,8.0
47973,88.0,01/08/2025,Absent,8.0
47974,6462.0,01/08/2025,WFH,
47975,423.0,2025/08/02,,
47976,1296.0,,present,-1.0
47977,2043.0,,Leave,15.0
47978,3817.0,2025/08/02,WFH,
47979,5484.0,2025-08-01,WFH,7.5
47980,6467.0,2025-08-01,present,9.0
47981,6764.0,2025-08-01,Leave,15.0
47982,4568.0,2025-08-01,WFH,9.0
47983,6187.0,2025-08-01,present,15.0
47984,5693.0,01/08/2025,present,8.0
47985,1146.0,2025-08-01,Present,15.0
47986,7062.0,2025/08/02,Present,7.5
47987,7440.0,,Absent,7.5
47988,1271.0,2025-08-01,Leave,7.5
47989,6060.0,2025/08/02,Leave,9.0
47990,7605.0,,Absent,7.5
47991,8605.0,01/08/2025,Present,8.0
47992,5757.0,,Present,-1.0
47993,5472.0,01/08/2025,present,8.0
47994,6032.0,,,7.5
47995,5610.0,2025/08/02,Present,7.5
47996,2180.0,2025-08-01,Present,-1.0
47997,4099.0,,Present,15.0
47998,9798.0,01/08/2025,WFH,9.0
47999,9048.0,01/08/2025,,9.0
48000,6529.0,2025/08/02,WFH,15.0
48001,1154.0,,Present,7.5
48002,2732.0,2025/08/02,present,-1.0
48003,9532.0,2025-08-01,,-1.0
48004,1707.0,2025-08-01,Leave,9.0
48005,7588.0,2025/08/02,Absent,8.0
48006,432.0,,Present,9.0
48007,2484.0,01/08/2025,Absent,15.0
48008,2591.0,2025-08-01,present,
48009,6384.0,2025/08/02,,9.0
48010,3254.0,,Present,-1.0
48011,2454.0,2025/08/02,present,
48012,4750.0,01/08/2025,Present,-1.0
48013,8698.0,,Absent,
48014,7976.0,2025-08-01,present,8.0
48015,8359.0,2025-08-01,,9.0
48016,1262.0,,Leave,8.0
48017,7506.0,,Present,9.0
48018,8175.0,2025-08-01,Leave,9.0
48019,5757.0,01/08/2025,Present,7.5
48020,4633.0,01/08/2025,WFH,15.0
48021,5196.0,,,9.0
48022,8542.0,2025-08-01,Present,
48023,6841.0,2025-08-01,Absent,8.0
48024,3696.0,2025/08/02,Leave,8.0
48025,4726.0,,Present,9.0
48026,7997.0,01/08/2025,present,8.0
48027,8833.0,,WFH,7.5
48028,3782.0,2025-08-01,Present,8.0
48029,5681.0,2025/08/02,Leave,15.0
48030,9190.0,2025/08/02,Leave,9.0
48031,8532.0,,Leave,7.5
48032,8379.0,01/08/2025,WFH,9.0
48033,5180.0,2025-08-01,Leave,8.0
48034,9703.0,2025-08-01,Present,7.5
48035,9885.0,2025/08/02,WFH,
48036,8367.0,,Leave,15.0
48037,8320.0,,present,7.5
48038,6925.0,,Absent,9.0
48039,5650.0,01/08/2025,,-1.0
48040,1770.0,2025/08/02,Present,
48041,6266.0,,Leave,8.0
48042,2766.0,2025-08-01,,7.5
48043,7133.0,01/08/2025,present,9.0
48044,9103.0,2025-08-01,present,-1.0
48045,4339.0,01/08/2025,Present,8.0
48046,9794.0,2025/08/02,WFH,9.0
48047,8363.0,,present,8.0
48048,8240.0,2025-08-01,WFH,9.0
48049,145.0,2025/08/02,Present,8.0
48050,7739.0,2025/08/02,WFH,9.0
48051,7958.0,2025/08/02,Absent,8.0
48052,9144.0,,present,15.0
48053,4683.0,2025/08/02,Present,
48054,1507.0,2025/08/02,Absent,
48055,3201.0,2025-08-01,,
48056,8155.0,2025/08/02,WFH,-1.0
48057,113.0,01/08/2025,Present,8.0
48058,1128.0,2025/08/02,WFH,-1.0
48059,7855.0,2025/08/02,WFH,9.0
48060,5560.0,,Present,-1.0
48061,6546.0,2025-08-01,Leave,8.0
48062,1122.0,2025-08-01,present,15.0
48063,5607.0,2025/08/02,Leave,8.0
48064,6115.0,,Present,7.5
48065,9813.0,01/08/2025,,15.0
48066,2303.0,2025-08-01,Leave,15.0
48067,5340.0,01/08/2025,WFH,15.0
48068,5432.0,,,8.0
48069,7743.0,01/08/2025,Present,9.0
48070,1608.0,01/08/2025,Absent,7.5
48071,231.0,01/08/2025,present,9.0
48072,4530.0,01/08/2025,,15.0
48073,8910.0,2025/08/02,Absent,9.0
48074,745.0,2025/08/02,Present,8.0
48075,1248.0,2025-08-01,present,8.0
48076,350.0,01/08/2025,Present,-1.0
48077,660.0,2025/08/02,Absent,-1.0
48078,5638.0,2025/08/02,present,15.0
48079,862.0,2025/08/02,present,15.0
48080,9341.0,2025/08/02,Present,
48081,4591.0,2025-08-01,,
48082,2494.0,2025-08-01,present,7.5
48083,660.0,2025/08/02,WFH,
48084,6250.0,,Present,15.0
48085,8060.0,01/08/2025,Absent,8.0
48086,2404.0,2025-08-01,Leave,-1.0
48087,6191.0,2025-08-01,Leave,15.0
48088,4920.0,,Absent,7.5
48089,5390.0,2025-08-01,WFH,-1.0
48090,3342.0,,Leave,9.0
48091,8254.0,2025/08/02,WFH,7.5
48092,9616.0,2025-08-01,WFH,-1.0
48093,735.0,,,-1.0
48094,4405.0,01/08/2025,,9.0
48095,5917.0,,Leave,15.0
48096,9033.0,,WFH,7.5
48097,8790.0,01/08/2025,WFH,15.0
48098,9783.0,01/08/2025,present,8.0
48099,3818.0,2025-08-01,WFH,15.0
48100,4602.0,,Leave,8.0
48101,1687.0,01/08/2025,WFH,
48102,4200.0,,present,9.0
48103,5232.0,,,
48104,4374.0,2025/08/02,Leave,15.0
48105,762.0,2025-08-01,Absent,8.0
48106,8992.0,2025/08/02,WFH,9.0
48107,9427.0,,WFH,7.5
48108,508.0,2025/08/02,,-1.0
48109,8510.0,,Leave,8.0
48110,6648.0,,present,
48111,8769.0,2025-08-01,Leave,7.5
48112,8066.0,2025-08-01,Leave,8.0
48113,3088.0,,present,15.0
48114,608.0,,Absent,8.0
48115,635.0,2025-08-01,present,15.0
48116,7244.0,,Present,7.5
48117,2271.0,2025-08-01,Present,15.0
48118,7128.0,2025-08-01,Absent,15.0
48119,879.0,2025/08/02,Present,
48120,6266.0,01/08/2025,WFH,7.5
48121,1995.0,2025-08-01,,8.0
48122,8526.0,,Absent,8.0
48123,3705.0,,Absent,-1.0
48124,5407.0,01/08/2025,Absent,
48125,3864.0,,WFH,9.0
48126,107.0,2025-08-01,,15.0
48127,1269.0,01/08/2025,,9.0
48128,9579.0,,Leave,7.5
48129,4859.0,01/08/2025,Present,
48130,785.0,2025-08-01,WFH,7.5
48131,2154.0,2025/08/02,,7.5
48132,190.0,2025-08-01,present,
48133,4489.0,2025/08/02,,15.0
48134,1576.0,2025/08/02,present,
48135,7655.0,2025-08-01,Absent,7.5
48136,867.0,,Absent,
48137,6196.0,01/08/2025,present,-1.0
48138,3311.0,2025-08-01,Present,9.0
48139,8189.0,2025-08-01,Absent,15.0
48140,7042.0,,Leave,15.0
48141,9267.0,2025-08-01,Leave,7.5
48142,6976.0,2025-08-01,Absent,9.0
48143,1052.0,2025/08/02,WFH,
48144,3247.0,,Present,7.5
48145,9253.0,2025/08/02,present,15.0
48146,6647.0,,present,-1.0
48147,2660.0,,Present,9.0
48148,1070.0,2025/08/02,Absent,
48149,228.0,2025/08/02,Present,7.5
48150,349.0,,Present,7.5
48151,3877.0,,present,7.5
48152,4871.0,2025/08/02,Absent,-1.0
48153,5545.0,01/08/2025,Absent,7.5
48154,9344.0,2025-08-01,WFH,7.5
48155,4703.0,,Present,7.5
48156,2250.0,2025-08-01,present,9.0
48157,2393.0,01/08/2025,WFH,7.5
48158,4444.0,2025/08/02,Present,-1.0
48159,5063.0,,present,9.0
48160,520.0,01/08/2025,Absent,15.0
48161,958.0,,Present,15.0
48162,5156.0,,,9.0
48163,9278.0,2025-08-01,WFH,-1.0
48164,1658.0,2025/08/02,Leave,-1.0
48165,4615.0,,WFH,15.0
48166,7463.0,01/08/2025,WFH,
48167,5371.0,01/08/2025,WFH,-1.0
48168,3957.0,2025/08/02,Present,15.0
48169,2157.0,2025/08/02,,7.5
48170,4359.0,01/08/2025,Absent,7.5
48171,1695.0,2025/08/02,Leave,15.0
48172,1624.0,,Present,
48173,8005.0,01/08/2025,,15.0
48174,3898.0,01/08/2025,Leave,7.5
48175,2628.0,2025/08/02,Present,-1.0
48176,9468.0,01/08/2025,Leave,
48177,2991.0,,present,7.5
48178,3077.0,01/08/2025,Leave,15.0
48179,5087.0,2025/08/02,Leave,-1.0
48180,1680.0,2025/08/02,Present,15.0
48181,6295.0,2025/08/02,Leave,15.0
48182,6010.0,,Absent,-1.0
48183,8005.0,2025/08/02,,8.0
48184,9688.0,,Absent,9.0
48185,4171.0,,Present,-1.0
48186,4893.0,,present,-1.0
48187,8777.0,01/08/2025,,15.0
48188,7548.0,2025-08-01,WFH,-1.0
48189,3040.0,01/08/2025,WFH,15.0
48190,4894.0,01/08/2025,WFH,7.5
48191,990.0,2025/08/02,,
48192,6144.0,,WFH,15.0
48193,8986.0,,WFH,
48194,8230.0,01/08/2025,,-1.0
48195,716.0,01/08/2025,WFH,9.0
48196,684.0,2025-08-01,,15.0
48197,1878.0,,WFH,7.5
48198,936.0,2025-08-01,Present,
48199,9676.0,01/08/2025,Leave,15.0
48200,7413.0,01/08/2025,WFH,8.0
48201,3664.0,2025/08/02,WFH,15.0
48202,6082.0,01/08/2025,,7.5
48203,2102.0,2025-08-01,,
48204,3704.0,,Present,7.5
48205,1764.0,01/08/2025,Absent,
48206,5616.0,2025/08/02,present,
48207,8642.0,2025/08/02,,-1.0
48208,5918.0,,Present,9.0
48209,1249.0,2025-08-01,WFH,9.0
48210,4623.0,,Absent,-1.0
48211,7157.0,2025/08/02,Present,
48212,3783.0,01/08/2025,Present,9.0
48213,1433.0,01/08/2025,Present,
48214,2309.0,01/08/2025,,-1.0
48215,7195.0,01/08/2025,Leave,7.5
48216,2609.0,2025-08-01,Present,9.0
48217,5542.0,01/08/2025,present,-1.0
48218,7442.0,2025/08/02,,7.5
48219,1942.0,01/08/2025,Absent,9.0
48220,676.0,,,15.0
48221,8711.0,2025/08/02,Leave,9.0
48222,9093.0,,,7.5
48223,2084.0,2025-08-01,,8.0
48224,6827.0,2025-08-01,Leave,7.5
48225,5300.0,2025/08/02,Leave,8.0
48226,9858.0,2025-08-01,,8.0
48227,4697.0,2025/08/02,Present,8.0
48228,3204.0,,Leave,8.0
48229,3768.0,2025/08/02,WFH,
48230,7561.0,01/08/2025,,7.5
48231,6124.0,,WFH,7.5
48232,5267.0,01/08/2025,Leave,9.0
48233,8804.0,,Absent,
48234,6204.0,,Present,-1.0
48235,8872.0,2025/08/02,Leave,7.5
48236,7722.0,2025/08/02,Leave,
48237,9137.0,,present,15.0
48238,2265.0,01/08/2025,present,9.0
48239,6517.0,,Absent,
48240,9088.0,2025-08-01,WFH,15.0
48241,4219.0,2025-08-01,Present,
48242,9139.0,01/08/2025,Present,9.0
48243,7096.0,01/08/2025,Present,
48244,811.0,,Absent,
48245,4431.0,,,7.5
48246,7559.0,01/08/2025,,8.0
48247,3312.0,01/08/2025,Absent,8.0
48248,5945.0,2025/08/02,Leave,8.0
48249,1121.0,2025/08/02,present,15.0
48250,4568.0,01/08/2025,Leave,15.0
48251,5785.0,,Present,7.5
48252,2824.0,01/08/2025,Present,15.0
48253,2356.0,2025-08-01,Leave,15.0
48254,5836.0,,,
48255,3647.0,2025-08-01,Present,-1.0
48256,2316.0,,,
48257,9460.0,2025/08/02,present,7.5
48258,2195.0,2025/08/02,Absent,15.0
48259,5000.0,2025-08-01,WFH,9.0
48260,9561.0,01/08/2025,present,8.0
48261,3112.0,2025/08/02,Present,8.0
48262,9693.0,,Leave,8.0
48263,884.0,01/08/2025,WFH,9.0
48264,9148.0,01/08/2025,WFH,7.5
48265,357.0,2025/08/02,Absent,9.0
48266,435.0,01/08/2025,Absent,8.0
48267,9903.0,,Present,8.0
48268,638.0,,Present,7.5
48269,961.0,2025-08-01,Absent,9.0
48270,9415.0,01/08/2025,,-1.0
48271,4055.0,2025/08/02,present,9.0
48272,5878.0,2025/08/02,Present,15.0
48273,3974.0,2025-08-01,present,-1.0
48274,611.0,,WFH,7.5
48275,9560.0,01/08/2025,present,-1.0
48276,4987.0,,present,15.0
48277,9186.0,2025-08-01,Present,
48278,6627.0,2025/08/02,Leave,-1.0
48279,776.0,2025-08-01,present,7.5
48280,2544.0,01/08/2025,Absent,9.0
48281,1776.0,,Leave,15.0
48282,2446.0,2025-08-01,Absent,7.5
48283,9106.0,01/08/2025,,
48284,6265.0,2025-08-01,Absent,15.0
48285,9132.0,,Present,
48286,7497.0,2025-08-01,WFH,-1.0
48287,8641.0,01/08/2025,WFH,15.0
48288,6945.0,2025/08/02,Leave,9.0
48289,7940.0,,present,8.0
48290,6788.0,01/08/2025,Present,-1.0
48291,2592.0,,,9.0
48292,755.0,01/08/2025,,15.0
48293,704.0,01/08/2025,Present,8.0
48294,226.0,01/08/2025,Absent,-1.0
48295,2621.0,2025-08-01,Present,7.5
48296,8555.0,2025-08-01,WFH,
48297,1291.0,2025-08-01,,
48298,9544.0,2025/08/02,Leave,9.0
48299,5679.0,,Leave,8.0
48300,3342.0,2025-08-01,present,15.0
48301,394.0,2025/08/02,present,-1.0
48302,4439.0,2025-08-01,present,
48303,8615.0,,Present,8.0
48304,7535.0,,WFH,8.0
48305,2383.0,2025-08-01,present,15.0
48306,9045.0,2025/08/02,present,15.0
48307,9693.0,,present,
48308,5124.0,,Present,
48309,6811.0,,,
48310,6123.0,2025/08/02,present,7.5
48311,6952.0,2025/08/02,,-1.0
48312,3323.0,01/08/2025,Present,
48313,6101.0,01/08/2025,Present,-1.0
48314,3271.0,01/08/2025,WFH,
48315,2345.0,2025-08-01,Leave,15.0
48316,4260.0,2025/08/02,present,7.5
48317,4825.0,2025/08/02,WFH,9.0
48318,4527.0,2025/08/02,Present,8.0
48319,1774.0,2025-08-01,present,8.0
48320,3520.0,01/08/2025,Absent,8.0
48321,3350.0,2025-08-01,,7.5
48322,7582.0,2025-08-01,Absent,
48323,8300.0,,Present,
48324,622.0,2025-08-01,Leave,-1.0
48325,662.0,01/08/2025,Leave,8.0
48326,9000.0,01/08/2025,WFH,15.0
48327,4930.0,01/08/2025,,
48328,705.0,01/08/2025,present,15.0
48329,2646.0,2025-08-01,Present,9.0
48330,1364.0,2025/08/02,,8.0
48331,3714.0,2025/08/02,WFH,15.0
48332,3596.0,2025/08/02,,7.5
48333,9271.0,2025/08/02,Present,15.0
48334,8482.0,2025-08-01,Leave,-1.0
48335,1653.0,01/08/2025,Absent,15.0
48336,2968.0,2025-08-01,,15.0
48337,280.0,2025-08-01,,9.0
48338,7291.0,01/08/2025,,7.5
48339,9847.0,2025/08/02,Leave,7.5
48340,4029.0,2025/08/02,Present,15.0
48341,8610.0,2025/08/02,,9.0
48342,8132.0,01/08/2025,Leave,8.0
48343,1138.0,2025/08/02,,9.0
48344,4842.0,,Absent,-1.0
48345,6897.0,,Leave,7.5
48346,8838.0,2025/08/02,present,8.0
48347,3965.0,2025-08-01,Absent,-1.0
48348,2282.0,2025-08-01,Present,
48349,2.0,2025-08-01,WFH,7.5
48350,766.0,2025/08/02,Absent,7.5
48351,5826.0,01/08/2025,WFH,15.0
48352,26.0,2025-08-01,Absent,15.0
48353,4805.0,2025-08-01,WFH,8.0
48354,1648.0,2025/08/02,,-1.0
48355,1317.0,,WFH,
48356,1575.0,2025-08-01,Present,8.0
48357,3212.0,2025/08/02,,9.0
48358,5971.0,,Leave,-1.0
48359,2918.0,2025-08-01,WFH,
48360,1192.0,2025/08/02,Present,8.0
48361,8205.0,,Leave,
48362,9534.0,2025/08/02,Absent,9.0
48363,3415.0,2025/08/02,Present,8.0
48364,3825.0,2025-08-01,,9.0
48365,5542.0,01/08/2025,WFH,9.0
48366,2420.0,2025-08-01,Leave,7.5
48367,8097.0,,Leave,15.0
48368,1326.0,2025/08/02,Leave,8.0
48369,9959.0,,Absent,7.5
48370,7381.0,,WFH,7.5
48371,1087.0,2025-08-01,Present,9.0
48372,1362.0,,Present,-1.0
48373,980.0,2025/08/02,present,7.5
48374,6494.0,01/08/2025,Present,15.0
48375,4674.0,01/08/2025,Absent,8.0
48376,385.0,,present,15.0
48377,3039.0,2025/08/02,Present,15.0
48378,1844.0,01/08/2025,Leave,15.0
48379,440.0,01/08/2025,Present,-1.0
48380,3411.0,2025-08-01,WFH,-1.0
