payroll_id,employee_id,pay_month,net_salary,bonus
55303,7231.0,Aug-2025,-5000,5000.0
55304,9100.0,Aug-2025,42000,5000.0
55305,3756.0,Aug-2025,25000,2000.0
55306,762.0,Aug-2025,25000,0.0
55307,6064.0,2025/08,,-100.0
55308,2840.0,Aug-2025,-5000,5000.0
55309,5231.0,,25000,0.0
55310,6808.0,Aug-2025,42000,2000.0
55311,5926.0,2025/08,25000,
55312,981.0,Aug-2025,,0.0
55313,4846.0,,,0.0
55314,566.0,Aug-2025,-5000,-100.0
55315,5176.0,Aug-2025,25000,-100.0
55316,1878.0,,65000,0.0
55317,3771.0,2025/08,42000,0.0
55318,2449.0,,42000,0.0
55319,6306.0,2025/08,42000,-100.0
55320,4462.0,2025/08,"₹45,000",-100.0
55321,5159.0,2025/08,"₹45,000",2000.0
55322,3044.0,2025-08,,5000.0
55323,2432.0,Aug-2025,25000,
55324,8257.0,2025-08,65000,
55325,7990.0,Aug-2025,25000,
55326,256.0,Aug-2025,-5000,
55327,9478.0,2025/08,-5000,2000.0
55328,1886.0,,25000,
55329,8846.0,2025/08,65000,-100.0
55330,9010.0,Aug-2025,"₹45,000",2000.0
55331,6627.0,,65000,5000.0
55332,6161.0,2025-08,-5000,
55333,5427.0,2025-08,,5000.0
55334,17.0,2025/08,,
55335,8945.0,,"₹45,000",
55336,4719.0,Aug-2025,25000,2000.0
55337,4246.0,Aug-2025,"₹45,000",-100.0
55338,9396.0,2025-08,65000,0.0
55339,4440.0,,"₹45,000",2000.0
55340,1642.0,2025-08,-5000,0.0
55341,9608.0,2025-08,42000,
55342,8188.0,,,
55343,9888.0,2025/08,,5000.0
55344,6785.0,2025/08,42000,0.0
55345,841.0,2025/08,"₹45,000",5000.0
55346,5866.0,,,5000.0
55347,428.0,2025-08,42000,-100.0
55348,2491.0,2025/08,42000,5000.0
55349,9562.0,2025-08,"₹45,000",5000.0
55350,8068.0,,25000,
55351,1474.0,2025/08,"₹45,000",5000.0
55352,3205.0,2025/08,65000,5000.0
55353,7039.0,,25000,2000.0
55354,8821.0,2025/08,-5000,2000.0
55355,823.0,,65000,0.0
55356,3531.0,2025-08,25000,-100.0
55357,1603.0,2025-08,"₹45,000",2000.0
55358,6895.0,2025-08,42000,
55359,9479.0,2025/08,-5000,0.0
55360,8752.0,2025/08,"₹45,000",-100.0
55361,5019.0,Aug-2025,"₹45,000",-100.0
55362,7681.0,2025/08,,
55363,379.0,,"₹45,000",2000.0
55364,5906.0,2025/08,"₹45,000",5000.0
55365,4255.0,2025-08,42000,2000.0
55366,9946.0,Aug-2025,42000,-100.0
55367,9942.0,Aug-2025,,5000.0
55368,2089.0,Aug-2025,25000,5000.0
55369,9530.0,2025-08,"₹45,000",5000.0
55370,9403.0,2025/08,25000,2000.0
55371,4949.0,2025-08,65000,2000.0
55372,1002.0,,-5000,
55373,8042.0,,42000,0.0
55374,2514.0,2025-08,65000,
55375,1214.0,,"₹45,000",5000.0
55376,5535.0,,42000,-100.0
55377,319.0,,65000,0.0
55378,4847.0,Aug-2025,"₹45,000",2000.0
55379,9495.0,Aug-2025,-5000,0.0
55380,839.0,2025/08,65000,
55381,6602.0,2025/08,"₹45,000",-100.0
55382,7349.0,Aug-2025,65000,
55383,4545.0,,65000,2000.0
55384,8540.0,2025/08,,
55385,8517.0,Aug-2025,42000,
55386,9677.0,2025-08,42000,0.0
55387,4885.0,Aug-2025,65000,5000.0
55388,4135.0,Aug-2025,25000,2000.0
55389,7184.0,2025/08,"₹45,000",-100.0
55390,1350.0,,42000,2000.0
55391,2667.0,2025-08,65000,
55392,3311.0,2025/08,-5000,
55393,9793.0,2025/08,"₹45,000",5000.0
55394,5776.0,2025/08,,-100.0
55395,57.0,Aug-2025,-5000,
55396,2615.0,Aug-2025,65000,
55397,9622.0,,-5000,
55398,9263.0,2025/08,25000,5000.0
55399,1227.0,,42000,2000.0
55400,3405.0,,65000,
55401,8660.0,Aug-2025,-5000,5000.0
55402,6936.0,,-5000,0.0
55403,5826.0,2025/08,,
55404,6515.0,2025-08,65000,-100.0
55405,6282.0,Aug-2025,65000,0.0
55406,3893.0,2025-08,25000,-100.0
55407,9765.0,,42000,5000.0
55408,4961.0,Aug-2025,-5000,2000.0
55409,7679.0,,,0.0
55410,3216.0,Aug-2025,65000,
55411,6101.0,2025-08,42000,5000.0
55412,5081.0,Aug-2025,42000,
55413,3684.0,,25000,5000.0
55414,1565.0,2025-08,42000,2000.0
55415,1308.0,2025/08,"₹45,000",-100.0
55416,444.0,2025/08,65000,
55417,3845.0,,"₹45,000",0.0
55418,7206.0,Aug-2025,65000,-100.0
55419,5437.0,2025/08,65000,-100.0
55420,6162.0,,25000,2000.0
55421,8418.0,Aug-2025,65000,-100.0
55422,8302.0,Aug-2025,65000,2000.0
55423,853.0,2025-08,42000,0.0
55424,181.0,Aug-2025,-5000,2000.0
55425,1524.0,Aug-2025,25000,0.0
55426,5219.0,2025-08,"₹45,000",-100.0
55427,9579.0,,25000,
55428,5580.0,2025/08,-5000,
55429,4599.0,2025-08,25000,0.0
55430,9025.0,2025-08,25000,
55431,7883.0,2025/08,42000,0.0
55432,3530.0,2025/08,25000,0.0
55433,8994.0,,,2000.0
55434,3667.0,2025/08,-5000,2000.0
55435,8757.0,2025-08,"₹45,000",-100.0
55436,9958.0,2025/08,-5000,5000.0
55437,6026.0,Aug-2025,-5000,-100.0
55438,8138.0,2025-08,-5000,5000.0
55439,1864.0,,-5000,5000.0
55440,7726.0,2025-08,-5000,0.0
55441,5282.0,2025-08,25000,0.0
55442,188.0,Aug-2025,,2000.0
55443,7700.0,Aug-2025,,2000.0
55444,5113.0,Aug-2025,"₹45,000",5000.0
55445,5459.0,2025-08,"₹45,000",
55446,8801.0,Aug-2025,25000,2000.0
55447,2220.0,Aug-2025,"₹45,000",5000.0
55448,8542.0,Aug-2025,,-100.0
55449,189.0,Aug-2025,,5000.0
55450,9088.0,2025/08,"₹45,000",
55451,3670.0,2025-08,42000,-100.0
55452,7545.0,2025-08,25000,5000.0
55453,485.0,2025-08,,5000.0
55454,6261.0,2025-08,"₹45,000",0.0
55455,3655.0,2025/08,42000,0.0
55456,282.0,Aug-2025,"₹45,000",5000.0
55457,1393.0,2025/08,-5000,2000.0
55458,1628.0,Aug-2025,42000,
55459,6366.0,2025/08,"₹45,000",2000.0
55460,854.0,2025/08,25000,5000.0
55461,1911.0,2025-08,25000,-100.0
55462,8834.0,,-5000,-100.0
55463,4069.0,,-5000,2000.0
55464,1335.0,2025/08,65000,-100.0
55465,99.0,2025/08,-5000,0.0
55466,6568.0,2025-08,25000,5000.0
55467,9909.0,2025-08,42000,5000.0
55468,4416.0,,42000,2000.0
55469,4248.0,Aug-2025,-5000,2000.0
55470,7396.0,,-5000,0.0
55471,1381.0,Aug-2025,25000,
55472,4932.0,2025/08,42000,0.0
55473,6089.0,,25000,-100.0
55474,724.0,Aug-2025,"₹45,000",-100.0
55475,5698.0,,-5000,-100.0
55476,1018.0,Aug-2025,-5000,-100.0
55477,3671.0,Aug-2025,-5000,0.0
55478,9695.0,2025/08,-5000,
55479,8293.0,2025-08,-5000,2000.0
55480,2487.0,2025/08,-5000,0.0
55481,3879.0,,65000,
55482,1421.0,2025-08,,-100.0
55483,3344.0,Aug-2025,25000,5000.0
55484,9456.0,Aug-2025,65000,5000.0
55485,2450.0,Aug-2025,65000,2000.0
55486,248.0,2025/08,"₹45,000",5000.0
55487,5866.0,2025-08,25000,-100.0
55488,5599.0,Aug-2025,42000,-100.0
55489,6998.0,2025/08,65000,0.0
55490,444.0,Aug-2025,42000,
55491,230.0,Aug-2025,42000,0.0
55492,6637.0,2025/08,65000,2000.0
55493,325.0,,,
55494,7058.0,2025/08,"₹45,000",
55495,2704.0,2025-08,"₹45,000",5000.0
55496,5113.0,2025/08,65000,0.0
55497,5561.0,2025-08,65000,2000.0
55498,6529.0,,"₹45,000",5000.0
55499,4700.0,Aug-2025,-5000,
55500,5588.0,,"₹45,000",-100.0
55501,6262.0,2025-08,"₹45,000",0.0
55502,5001.0,2025/08,25000,5000.0
55503,6463.0,Aug-2025,42000,0.0
55504,6995.0,2025/08,"₹45,000",-100.0
55505,6397.0,2025/08,65000,2000.0
55506,3086.0,2025/08,42000,5000.0
55507,7470.0,,-5000,0.0
55508,5098.0,,25000,2000.0
55509,9738.0,Aug-2025,,5000.0
55510,3146.0,,"₹45,000",2000.0
55511,7864.0,2025-08,65000,2000.0
55512,2270.0,Aug-2025,"₹45,000",
55513,4248.0,Aug-2025,25000,-100.0
55514,8843.0,,"₹45,000",2000.0
55515,1489.0,2025-08,65000,2000.0
55516,2861.0,2025/08,42000,-100.0
55517,1844.0,Aug-2025,"₹45,000",
55518,4659.0,2025/08,42000,-100.0
55519,7005.0,2025/08,"₹45,000",0.0
55520,5680.0,,,2000.0
55521,4027.0,,42000,2000.0
55522,1391.0,,42000,-100.0
55523,3168.0,Aug-2025,,5000.0
55524,9280.0,,"₹45,000",-100.0
55525,1501.0,2025-08,-5000,
55526,3085.0,2025/08,25000,2000.0
55527,8707.0,,42000,5000.0
55528,7956.0,,42000,-100.0
55529,3166.0,2025-08,65000,2000.0
55530,5647.0,2025-08,-5000,-100.0
55531,3947.0,2025/08,42000,
55532,5785.0,2025-08,65000,5000.0
55533,4667.0,Aug-2025,42000,-100.0
55534,8765.0,,65000,0.0
55535,838.0,2025-08,"₹45,000",5000.0
55536,7633.0,2025/08,,2000.0
55537,7448.0,2025-08,-5000,0.0
55538,429.0,Aug-2025,-5000,-100.0
55539,7893.0,,42000,-100.0
55540,8300.0,2025/08,-5000,5000.0
55541,4101.0,Aug-2025,65000,-100.0
55542,6938.0,,65000,2000.0
55543,2642.0,2025-08,-5000,
55544,3739.0,2025/08,,0.0
55545,4432.0,2025-08,25000,
55546,1667.0,2025/08,25000,
55547,1902.0,Aug-2025,-5000,0.0
55548,8218.0,2025/08,,0.0
55549,2279.0,Aug-2025,-5000,2000.0
55550,3907.0,,42000,
55551,3929.0,,"₹45,000",
55552,5372.0,2025-08,"₹45,000",5000.0
55553,2261.0,2025/08,25000,2000.0
55554,4736.0,,65000,5000.0
55555,9304.0,2025-08,25000,0.0
55556,6819.0,Aug-2025,,5000.0
55557,9811.0,2025-08,42000,
55558,6930.0,,65000,2000.0
55559,2848.0,2025/08,-5000,0.0
55560,4146.0,2025/08,-5000,5000.0
55561,5339.0,,-5000,0.0
55562,4769.0,Aug-2025,25000,2000.0
55563,8330.0,,25000,2000.0
55564,7111.0,2025/08,,5000.0
55565,6409.0,Aug-2025,25000,
55566,3562.0,2025-08,,0.0
55567,1417.0,,-5000,2000.0
55568,67.0,Aug-2025,65000,-100.0
55569,4821.0,Aug-2025,"₹45,000",5000.0
55570,2208.0,2025/08,"₹45,000",2000.0
55571,1636.0,2025/08,42000,5000.0
55572,8751.0,2025/08,42000,2000.0
55573,5693.0,2025-08,42000,5000.0
55574,9325.0,2025/08,25000,-100.0
55575,4729.0,,-5000,5000.0
55576,4013.0,2025/08,"₹45,000",-100.0
55577,5904.0,,"₹45,000",5000.0
55578,4912.0,2025-08,,-100.0
55579,9637.0,2025-08,65000,5000.0
55580,8685.0,2025/08,,5000.0
55581,6151.0,2025/08,,
55582,7267.0,,"₹45,000",
55583,4527.0,2025/08,-5000,2000.0
55584,3516.0,Aug-2025,"₹45,000",5000.0
55585,1520.0,2025-08,-5000,
55586,6303.0,2025/08,25000,-100.0
55587,7219.0,2025/08,42000,0.0
55588,4904.0,,,-100.0
55589,1968.0,2025/08,,2000.0
55590,2696.0,2025-08,42000,5000.0
55591,9424.0,2025/08,42000,-100.0
55592,3976.0,2025/08,25000,
55593,5401.0,,,2000.0
55594,8362.0,2025-08,"₹45,000",5000.0
55595,3330.0,,65000,0.0
55596,1359.0,2025/08,25000,0.0
55597,7270.0,,"₹45,000",2000.0
55598,6058.0,Aug-2025,"₹45,000",
55599,211.0,,42000,-100.0
55600,9609.0,2025-08,-5000,5000.0
55601,5569.0,2025/08,"₹45,000",0.0
55602,3252.0,Aug-2025,"₹45,000",5000.0
55603,616.0,2025-08,,
55604,2326.0,Aug-2025,,5000.0
55605,2191.0,Aug-2025,25000,2000.0
55606,8515.0,,,-100.0
55607,3009.0,,"₹45,000",5000.0
55608,4686.0,2025-08,,
55609,8716.0,2025-08,-5000,0.0
55610,6304.0,2025-08,-5000,0.0
55611,2212.0,Aug-2025,42000,5000.0
55612,91.0,2025/08,,5000.0
55613,2094.0,Aug-2025,65000,-100.0
55614,5589.0,2025/08,25000,5000.0
55615,2772.0,Aug-2025,-5000,0.0
55616,6809.0,Aug-2025,,
55617,8768.0,,25000,2000.0
55618,5992.0,Aug-2025,65000,5000.0
55619,9117.0,,"₹45,000",0.0
55620,6260.0,Aug-2025,"₹45,000",0.0
55621,6422.0,2025/08,65000,5000.0
55622,6007.0,2025/08,25000,5000.0
55623,6617.0,2025/08,42000,0.0
55624,413.0,2025/08,"₹45,000",
55625,3890.0,2025/08,42000,-100.0
55626,6243.0,Aug-2025,-5000,-100.0
55627,6134.0,2025-08,65000,-100.0
55628,70.0,Aug-2025,65000,
55629,2389.0,Aug-2025,"₹45,000",2000.0
55630,739.0,2025/08,-5000,2000.0
55631,1692.0,Aug-2025,,-100.0
55632,4474.0,,-5000,
55633,3311.0,,65000,
55634,3058.0,,25000,-100.0
55635,7574.0,,65000,5000.0
55636,5338.0,2025/08,65000,
55637,3714.0,2025/08,,-100.0
55638,9620.0,Aug-2025,25000,2000.0
55639,8907.0,Aug-2025,"₹45,000",2000.0
55640,8776.0,,65000,-100.0
55641,966.0,2025/08,,2000.0
55642,1033.0,Aug-2025,65000,
55643,6623.0,,65000,2000.0
55644,4157.0,2025-08,42000,5000.0
55645,4117.0,Aug-2025,,-100.0
55646,7061.0,Aug-2025,65000,0.0
55647,4748.0,,25000,
55648,165.0,Aug-2025,-5000,
55649,778.0,,"₹45,000",-100.0
55650,7351.0,2025-08,42000,
55651,7136.0,2025-08,"₹45,000",
55652,1778.0,2025/08,-5000,
55653,441.0,2025/08,65000,
55654,8100.0,2025-08,42000,-100.0
55655,2955.0,2025/08,25000,2000.0
55656,7325.0,2025-08,25000,0.0
55657,8484.0,,,0.0
55658,9773.0,2025-08,42000,0.0
55659,5925.0,2025-08,42000,-100.0
55660,4312.0,Aug-2025,-5000,
55661,4131.0,2025/08,"₹45,000",5000.0
55662,7890.0,Aug-2025,42000,0.0
55663,7050.0,Aug-2025,"₹45,000",-100.0
55664,375.0,,65000,2000.0
55665,6201.0,2025-08,25000,5000.0
55666,9190.0,,,2000.0
55667,3971.0,,65000,5000.0
55668,9281.0,,-5000,
55669,8174.0,2025-08,25000,2000.0
55670,8769.0,2025-08,65000,5000.0
55671,7262.0,2025-08,25000,0.0
55672,6229.0,Aug-2025,"₹45,000",-100.0
55673,1768.0,2025-08,42000,
55674,7087.0,Aug-2025,65000,0.0
55675,7065.0,Aug-2025,-5000,0.0
55676,3437.0,2025/08,42000,2000.0
55677,5293.0,2025-08,42000,0.0
55678,2640.0,2025-08,"₹45,000",0.0
55679,2174.0,2025-08,-5000,
55680,330.0,Aug-2025,42000,5000.0
55681,7191.0,2025/08,,-100.0
55682,9326.0,2025-08,42000,5000.0
55683,4041.0,2025/08,42000,
55684,1614.0,2025/08,42000,5000.0
55685,2763.0,2025-08,25000,2000.0
55686,4386.0,,25000,0.0
55687,4699.0,,"₹45,000",0.0
55688,9204.0,,,2000.0
55689,3203.0,,25000,0.0
55690,4696.0,Aug-2025,25000,2000.0
55691,1069.0,Aug-2025,25000,
55692,7493.0,2025/08,-5000,2000.0
55693,1491.0,2025-08,25000,-100.0
55694,496.0,2025/08,42000,0.0
55695,819.0,,42000,
55696,3649.0,2025/08,25000,-100.0
55697,1925.0,2025/08,42000,5000.0
55698,4759.0,2025-08,-5000,-100.0
55699,6834.0,2025-08,"₹45,000",5000.0
55700,3951.0,2025-08,42000,-100.0
55701,5530.0,,42000,5000.0
55702,73.0,2025/08,25000,
55703,8133.0,2025-08,42000,2000.0
55704,8770.0,2025-08,,0.0
55705,8523.0,Aug-2025,-5000,2000.0
55706,8632.0,2025-08,"₹45,000",0.0
55707,1648.0,Aug-2025,"₹45,000",-100.0
55708,5660.0,Aug-2025,"₹45,000",0.0
55709,8764.0,2025/08,42000,5000.0
55710,8106.0,2025/08,,
55711,4657.0,2025-08,65000,5000.0
55712,7504.0,2025-08,42000,-100.0
55713,2760.0,Aug-2025,,0.0
55714,7050.0,,,5000.0
55715,3716.0,2025-08,65000,5000.0
55716,8359.0,Aug-2025,,
55717,2155.0,2025-08,,
55718,1287.0,2025/08,-5000,
55719,4407.0,,25000,-100.0
55720,4418.0,Aug-2025,42000,
55721,4740.0,Aug-2025,42000,5000.0
55722,3148.0,2025/08,42000,5000.0
55723,333.0,2025/08,25000,2000.0
55724,8146.0,2025/08,"₹45,000",0.0
55725,4781.0,Aug-2025,-5000,2000.0
55726,2583.0,2025/08,25000,5000.0
55727,1373.0,2025/08,,2000.0
55728,9423.0,2025/08,65000,
55729,2177.0,,,
55730,424.0,2025/08,65000,
55731,9794.0,Aug-2025,65000,-100.0
55732,7078.0,2025-08,65000,0.0
55733,8768.0,Aug-2025,42000,
55734,5175.0,Aug-2025,-5000,0.0
55735,242.0,Aug-2025,,5000.0
55736,1917.0,Aug-2025,"₹45,000",5000.0
55737,2186.0,Aug-2025,-5000,-100.0
55738,6411.0,2025-08,,-100.0
55739,5857.0,2025-08,25000,-100.0
55740,530.0,2025/08,25000,5000.0
55741,838.0,,25000,2000.0
55742,5425.0,,-5000,2000.0
55743,2989.0,Aug-2025,25000,-100.0
55744,4083.0,,,5000.0
55745,9067.0,Aug-2025,"₹45,000",2000.0
55746,4399.0,,25000,2000.0
55747,2395.0,,,5000.0
55748,8862.0,Aug-2025,25000,-100.0
55749,8959.0,2025-08,42000,
55750,9252.0,Aug-2025,25000,-100.0
55751,4251.0,2025-08,65000,
55752,9341.0,2025/08,,2000.0
55753,3223.0,2025-08,-5000,5000.0
55754,7264.0,Aug-2025,"₹45,000",5000.0
55755,9035.0,,-5000,0.0
55756,3298.0,2025/08,"₹45,000",2000.0
55757,5889.0,Aug-2025,42000,
55758,5899.0,Aug-2025,65000,5000.0
55759,743.0,2025/08,"₹45,000",
55760,6493.0,Aug-2025,,-100.0
55761,1980.0,2025/08,-5000,5000.0
55762,7852.0,Aug-2025,,-100.0
55763,7310.0,,,5000.0
55764,9752.0,,-5000,2000.0
55765,6166.0,,65000,-100.0
55766,634.0,Aug-2025,42000,-100.0
55767,8134.0,2025/08,,-100.0
55768,6497.0,2025/08,42000,5000.0
55769,1625.0,,25000,-100.0
55770,9105.0,Aug-2025,25000,0.0
55771,7672.0,2025-08,65000,
55772,555.0,Aug-2025,"₹45,000",0.0
55773,1269.0,2025-08,,-100.0
55774,8291.0,,-5000,5000.0
55775,613.0,Aug-2025,"₹45,000",5000.0
55776,7333.0,,25000,2000.0
55777,2962.0,2025-08,65000,-100.0
55778,3427.0,,-5000,-100.0
55779,3654.0,2025-08,65000,2000.0
55780,2842.0,2025/08,,-100.0
55781,3320.0,2025/08,"₹45,000",-100.0
55782,6693.0,,,5000.0
55783,4424.0,,,-100.0
55784,9316.0,,42000,-100.0
55785,2503.0,2025-08,65000,
55786,8740.0,Aug-2025,,
55787,6403.0,Aug-2025,-5000,5000.0
55788,7761.0,2025/08,65000,2000.0
55789,7038.0,,-5000,5000.0
55790,3287.0,Aug-2025,65000,-100.0
55791,7446.0,2025-08,-5000,-100.0
55792,3076.0,2025-08,42000,-100.0
55793,6980.0,2025-08,,0.0
55794,5415.0,2025/08,,5000.0
55795,7587.0,2025-08,25000,
55796,6299.0,2025-08,65000,-100.0
55797,3230.0,,65000,
55798,2375.0,,,2000.0
55799,6239.0,Aug-2025,65000,5000.0
55800,1502.0,2025/08,-5000,2000.0
55801,5073.0,2025-08,"₹45,000",0.0
55802,360.0,,65000,2000.0
55803,8235.0,2025-08,,
55804,254.0,2025-08,-5000,2000.0
55805,5359.0,2025-08,-5000,0.0
55806,4029.0,2025-08,,-100.0
55807,6175.0,2025/08,65000,2000.0
55808,2093.0,2025-08,,-100.0
55809,7807.0,2025-08,,0.0
55810,4405.0,2025-08,,2000.0
55811,2612.0,2025-08,65000,-100.0
55812,6626.0,2025-08,-5000,5000.0
55813,6239.0,2025/08,-5000,0.0
55814,7898.0,2025-08,65000,2000.0
55815,1955.0,2025-08,-5000,5000.0
55816,4631.0,2025/08,"₹45,000",0.0
55817,2636.0,,"₹45,000",0.0
55818,5656.0,,65000,0.0
55819,5454.0,2025/08,25000,0.0
55820,1963.0,2025-08,-5000,
55821,5318.0,2025/08,,0.0
55822,9008.0,2025-08,-5000,
55823,7448.0,2025/08,42000,2000.0
55824,7257.0,2025/08,"₹45,000",
55825,1461.0,2025-08,25000,5000.0
55826,4069.0,,42000,5000.0
55827,5164.0,2025/08,65000,
55828,8322.0,2025/08,65000,0.0
55829,9759.0,2025-08,,2000.0
55830,5795.0,,65000,2000.0
55831,5186.0,Aug-2025,-5000,0.0
55832,3004.0,,-5000,2000.0
55833,6277.0,,,
55834,4821.0,2025-08,,
55835,7274.0,Aug-2025,,-100.0
55836,6186.0,Aug-2025,65000,2000.0
55837,6224.0,Aug-2025,65000,-100.0
55838,6469.0,2025/08,,5000.0
55839,4095.0,Aug-2025,65000,2000.0
55840,551.0,,42000,
55841,2450.0,,-5000,-100.0
55842,4588.0,2025/08,65000,5000.0
55843,4394.0,,,2000.0
55844,5168.0,,42000,
55845,4821.0,2025-08,,5000.0
55846,2765.0,Aug-2025,25000,5000.0
55847,8634.0,2025-08,-5000,0.0
55848,2503.0,2025/08,"₹45,000",0.0
55849,9125.0,2025/08,,2000.0
55850,776.0,2025/08,42000,-100.0
55851,8391.0,Aug-2025,,0.0
55852,8635.0,Aug-2025,65000,2000.0
55853,6612.0,2025-08,42000,-100.0
55854,7568.0,2025-08,,-100.0
55855,8101.0,Aug-2025,65000,-100.0
55856,8777.0,2025-08,"₹45,000",-100.0
55857,556.0,2025-08,,-100.0
55858,8942.0,Aug-2025,65000,0.0
55859,8387.0,,"₹45,000",-100.0
55860,9393.0,Aug-2025,65000,0.0
55861,7035.0,Aug-2025,25000,0.0
55862,7145.0,2025-08,-5000,
55863,6831.0,2025/08,65000,5000.0
55864,4747.0,Aug-2025,25000,0.0
55865,3403.0,2025-08,-5000,2000.0
55866,9480.0,2025/08,65000,0.0
55867,4008.0,Aug-2025,65000,5000.0
55868,709.0,Aug-2025,25000,0.0
55869,3418.0,Aug-2025,-5000,2000.0
55870,5320.0,,65000,2000.0
55871,5691.0,2025-08,"₹45,000",5000.0
55872,4610.0,,65000,0.0
55873,2855.0,,"₹45,000",-100.0
55874,8265.0,2025-08,,
55875,2377.0,2025/08,65000,0.0
55876,3650.0,Aug-2025,42000,5000.0
55877,3732.0,2025/08,"₹45,000",-100.0
55878,1899.0,2025/08,25000,2000.0
55879,5982.0,2025-08,25000,0.0
55880,5828.0,,-5000,2000.0
55881,5158.0,2025-08,-5000,5000.0
55882,2239.0,,65000,-100.0
55883,9241.0,Aug-2025,-5000,-100.0
55884,7343.0,2025/08,42000,2000.0
55885,5573.0,Aug-2025,-5000,2000.0
55886,1793.0,Aug-2025,42000,2000.0
55887,2802.0,2025-08,65000,-100.0
55888,1095.0,,-5000,0.0
55889,8125.0,Aug-2025,42000,2000.0
55890,1930.0,2025/08,25000,2000.0
55891,4217.0,2025/08,25000,5000.0
55892,4265.0,,,5000.0
55893,9333.0,,"₹45,000",0.0
55894,8398.0,2025-08,,-100.0
55895,6364.0,2025/08,25000,
55896,4161.0,2025/08,"₹45,000",2000.0
55897,6466.0,Aug-2025,42000,
55898,86.0,Aug-2025,65000,0.0
55899,5023.0,2025/08,65000,
55900,5327.0,Aug-2025,,5000.0
55901,3831.0,,-5000,-100.0
55902,2832.0,2025-08,65000,0.0
55903,30.0,,-5000,2000.0
55904,7290.0,,65000,0.0
55905,7029.0,Aug-2025,42000,-100.0
55906,1630.0,,-5000,
55907,931.0,Aug-2025,42000,0.0
55908,7360.0,2025-08,65000,
55909,80.0,,65000,
55910,4049.0,2025/08,,5000.0
55911,6114.0,,"₹45,000",
55912,557.0,,25000,5000.0
55913,9816.0,Aug-2025,65000,5000.0
55914,6780.0,,42000,-100.0
55915,8134.0,2025-08,65000,2000.0
55916,690.0,2025/08,"₹45,000",2000.0
55917,4003.0,,-5000,2000.0
55918,7611.0,Aug-2025,-5000,
55919,7372.0,,-5000,2000.0
55920,9731.0,2025-08,,5000.0
55921,6444.0,2025-08,65000,-100.0
55922,4525.0,,-5000,-100.0
55923,4216.0,,65000,-100.0
55924,2549.0,,-5000,-100.0
55925,2397.0,Aug-2025,"₹45,000",
55926,1198.0,Aug-2025,25000,2000.0
55927,6733.0,2025-08,-5000,5000.0
55928,6246.0,,65000,0.0
55929,2406.0,,"₹45,000",5000.0
55930,9813.0,2025/08,65000,0.0
55931,9792.0,,"₹45,000",2000.0
55932,2714.0,Aug-2025,"₹45,000",0.0
55933,5155.0,,"₹45,000",2000.0
55934,8498.0,2025-08,"₹45,000",-100.0
55935,3013.0,2025/08,25000,2000.0
55936,3342.0,Aug-2025,65000,0.0
55937,1369.0,,,-100.0
55938,8387.0,,-5000,2000.0
55939,739.0,Aug-2025,,
55940,6122.0,Aug-2025,65000,2000.0
55941,833.0,Aug-2025,65000,2000.0
55942,4533.0,2025-08,65000,2000.0
55943,9350.0,2025-08,42000,
55944,7732.0,Aug-2025,-5000,5000.0
55945,2656.0,,-5000,0.0
55946,3082.0,2025-08,-5000,
55947,7116.0,2025/08,25000,2000.0
55948,9842.0,2025/08,-5000,
55949,1911.0,,-5000,0.0
55950,5383.0,2025-08,65000,2000.0
55951,6881.0,2025/08,,0.0
55952,8915.0,2025/08,42000,0.0
55953,20.0,,42000,2000.0
55954,3538.0,2025/08,,-100.0
55955,5129.0,2025/08,-5000,2000.0
55956,8793.0,2025/08,25000,2000.0
55957,1053.0,,65000,2000.0
55958,2185.0,2025-08,25000,5000.0
55959,3038.0,Aug-2025,42000,2000.0
55960,6780.0,2025-08,65000,0.0
55961,4449.0,2025-08,42000,5000.0
55962,1701.0,Aug-2025,65000,0.0
55963,1906.0,Aug-2025,65000,5000.0
55964,337.0,,25000,2000.0
55965,8236.0,,,-100.0
55966,5452.0,Aug-2025,65000,
55967,7763.0,Aug-2025,25000,
55968,6614.0,,65000,2000.0
55969,2649.0,Aug-2025,42000,-100.0
55970,3714.0,,-5000,0.0
55971,287.0,Aug-2025,42000,-100.0
55972,8509.0,,"₹45,000",5000.0
55973,7780.0,Aug-2025,25000,0.0
55974,5346.0,2025/08,"₹45,000",0.0
55975,4838.0,2025-08,25000,5000.0
55976,2999.0,Aug-2025,-5000,5000.0
55977,7852.0,Aug-2025,42000,5000.0
55978,9126.0,2025-08,-5000,0.0
55979,8680.0,2025-08,-5000,-100.0
55980,9697.0,2025-08,42000,2000.0
55981,1441.0,Aug-2025,25000,-100.0
55982,4476.0,,42000,
55983,3412.0,2025/08,"₹45,000",
55984,8549.0,Aug-2025,65000,-100.0
55985,5568.0,,-5000,-100.0
55986,2853.0,2025/08,"₹45,000",5000.0
55987,2662.0,,25000,
55988,4528.0,2025/08,-5000,0.0
55989,9332.0,,25000,-100.0
55990,592.0,2025-08,25000,
55991,2132.0,,65000,0.0
55992,3559.0,Aug-2025,,0.0
55993,3740.0,2025-08,-5000,-100.0
55994,8353.0,2025-08,-5000,-100.0
55995,2358.0,Aug-2025,"₹45,000",2000.0
55996,8440.0,,25000,
55997,307.0,2025-08,,-100.0
55998,3679.0,Aug-2025,42000,
55999,6.0,Aug-2025,25000,-100.0
56000,5664.0,2025/08,65000,
